File	Line	Offset	Length	Key	Pool	Decoded	Original
kevin\fun\hook\DexKitFinder.java	19054	698	16	2958	kevin.fun.hook.DexKitFinder.f361short	BOTTOM_TAB_CLASS	java.lang.String r1 = androidx.lifecycle.livedata.C1086.m1920(r1, r3, r4, r5)
kevin\fun\hook\DexKitFinder.java	19060	714	7	929	kevin.fun.hook.DexKitFinder.f361short	查找底部标签类	java.lang.String r3 = androidx.interpolator.C1083.m1723(r3, r4, r5, r6)
kevin\fun\hook\DexKitFinder.java	19081	744	19	2856	kevin.fun.hook.DexKitFinder.f361short	LiveSynthesis_CLASS	java.lang.String r1 = androidx.loader.C1097.m2734(r1, r3, r4, r5)
kevin\fun\hook\DexKitFinder.java	19109	795	23	2880	kevin.fun.hook.DexKitFinder.f361short	AudioRecordStatus_CLASS	java.lang.String r1 = androidx.interpolator.C1081.m1616(r1, r3, r4, r5)
kevin\fun\hook\DexKitFinder.java	19115	818	9	1392	kevin.fun.hook.DexKitFinder.f361short	查找音频记录状态类	java.lang.String r3 = androidx.annotation.experimental.C1067.m581(r3, r4, r5, r6)
kevin\fun\hook\DexKitFinder.java	19123	827	15	603	kevin.fun.hook.DexKitFinder.f361short	VoiceFile_CLASS	java.lang.String r1 = kevin.fun.hook.C1120.m8645(r1, r3, r4, r5)
kevin\fun\hook\DexKitFinder.java	19129	842	7	1548	kevin.fun.hook.DexKitFinder.f361short	查找音频缓存类	java.lang.String r3 = androidx.lifecycle.runtime.C1092.m2337(r3, r4, r5, r6)
kevin\fun\hook\DexKitFinder.java	19137	849	16	3264	kevin.fun.hook.DexKitFinder.f361short	VoiceFile_method	java.lang.String r1 = androidx.lifecycle.runtime.C1092.m2337(r1, r3, r4, r5)
kevin\fun\hook\DexKitFinder.java	19178	931	19	1532	kevin.fun.hook.DexKitFinder.f361short	Commentinput_method	java.lang.String r1 = kevin.fun.hook.audio.C1114.m7940(r1, r3, r4, r5)
kevin\fun\hook\DexKitFinder.java	19191	961	30	748	kevin.fun.hook.DexKitFinder.f361short	CommentPageHeaderModule_METHOD	java.lang.String r1 = androidx.lifecycle.process.C1089.m2127(r1, r3, r4, r5)
kevin\fun\hook\DexKitFinder.java	19197	991	9	1315	kevin.fun.hook.DexKitFinder.f361short	查找评论头模块方法	java.lang.String r3 = androidx.core.ktx.C1070.m788(r3, r4, r5, r6)
kevin\fun\hook\DexKitFinder.java	19205	1000	10	2226	kevin.fun.hook.DexKitFinder.f361short	AAA_METHOD	java.lang.String r1 = androidx.lifecycle.process.C1088.m2044(r1, r3, r4, r5)
kevin\fun\hook\DexKitFinder.java	19211	1010	4	1508	kevin.fun.hook.DexKitFinder.f361short	查找方法	java.lang.String r3 = kevin.fun.hook.webdav.C1119.m8576(r3, r4, r5, r6)
kevin\fun\hook\DexKitFinder.java	19219	1014	12	3095	kevin.fun.hook.DexKitFinder.f361short	VIDEO_FIELDS	java.lang.String r1 = androidx.vectordrawable.C1105.m3247(r1, r3, r4, r5)
kevin\fun\hook\DexKitFinder.java	19225	1026	8	845	kevin.fun.hook.DexKitFinder.f361short	查找视频领域字段	java.lang.String r3 = androidx.appcompat.resources.C1068.m652(r3, r4, r5, r6)
kevin\fun\hook\DexKitFinder.java	19233	1034	20	2302	kevin.fun.hook.DexKitFinder.f361short	VIDEO_DURATION_FIELD	java.lang.String r1 = kevin.fun.hook.webdav.C1119.m8576(r1, r3, r4, r5)
kevin\fun\hook\DexKitFinder.java	19246	1062	18	1093	kevin.fun.hook.DexKitFinder.f361short	RipsAdapter_method	java.lang.String r1 = androidx.lifecycle.process.C1088.m2044(r1, r3, r4, r5)
kevin\fun\hook\DexKitFinder.java	19252	1080	11	345	kevin.fun.hook.DexKitFinder.f361short	查找Rips适配器方法	java.lang.String r3 = androidx.loader.C1095.m2574(r3, r4, r5, r6)
kevin\fun\hook\DexKitFinder.java	19266	1105	16	594	kevin.fun.hook.DexKitFinder.f361short	查找Adapter1_CLASS	java.lang.String r3 = androidx.lifecycle.process.C1087.m2008(r3, r4, r5, r6)
kevin\fun\hook\DexKitFinder.java	19280	1135	16	1023	kevin.fun.hook.DexKitFinder.f361short	查找Adapter2_CLASS	java.lang.String r3 = androidx.loader.C1099.m2843(r3, r4, r5, r6)
kevin\fun\hook\DexKitFinder.java	19302	1181	14	1920	kevin.fun.hook.DexKitFinder.f361short	Adapter4_CLASS	java.lang.String r1 = kevin.fun.hook.audio.C1117.m8169(r1, r3, r4, r5)
kevin\fun\hook\DexKitFinder.java	19316	1211	32	1687	kevin.fun.hook.DexKitFinder.f361short	FEED_BOTTOM_BAR_CONTAINER_METHOD	java.lang.String r1 = org.luckypray.dexkit.C1124.m10545(r1, r3, r4, r5)
kevin\fun\hook\DexKitFinder.java	19330	1259	15	455	kevin.fun.hook.DexKitFinder.f361short	SET_DATA_METHOD	java.lang.String r1 = dev.rikka.ndk.thirdparty.libcxx.C1112.m3796(r1, r3, r4, r5)
kevin\fun\hook\DexKitFinder.java	19336	1274	8	2787	kevin.fun.hook.DexKitFinder.f361short	查找设定数据方法	java.lang.String r3 = androidx.activity.C1066.m468(r3, r4, r5, r6)
kevin\fun\hook\DexKitFinder.java	19344	1282	28	2073	kevin.fun.hook.DexKitFinder.f361short	BaseSessionViewHolder_method	java.lang.String r1 = androidx.vectordrawable.animated.C1102.m3116(r1, r3, r4, r5)
kevin\fun\hook\DexKitFinder.java	19358	1320	19	1396	kevin.fun.hook.DexKitFinder.f361short	BASE_ADAPTER_METHOD	java.lang.String r1 = kevin.fun.hook.webdav.C1119.m8576(r1, r3, r4, r5)
kevin\fun\hook\DexKitFinder.java	19364	1339	9	1689	kevin.fun.hook.DexKitFinder.f361short	查找基础适配器方法	java.lang.String r3 = androidx.loader.C1097.m2734(r3, r4, r5, r6)
kevin\fun\hook\DexKitFinder.java	19408	1419	26	418	kevin.fun.hook.DexKitFinder.f361short	WallpaperMaskCellUI_METHOD	java.lang.String r1 = androidx.interpolator.C1081.m1616(r1, r2, r3, r4)
kevin\fun\hook\DexKitFinder.java	19428	1492	13	932	kevin.fun.hook.DexKitFinder.f361short	查找多动态图标单元UI方法	java.lang.String r2 = androidx.vectordrawable.C1104.m3232(r2, r3, r4, r5)
kevin\fun\hook\DexKitFinder.java	19436	1505	21	1834	kevin.fun.hook.DexKitFinder.f361short	ResponseAdapter_CLASS	java.lang.String r1 = androidx.customview.C1074.m1116(r1, r2, r3, r4)
kevin\fun\hook\DexKitFinder.java	19449	1534	22	1341	kevin.fun.hook.DexKitFinder.f361short	IM_SESSION_MODEL_CLASS	java.lang.String r1 = androidx.vectordrawable.C1104.m3232(r1, r2, r3, r4)
kevin\fun\hook\DexKitFinder.java	19455	1556	10	1308	kevin.fun.hook.DexKitFinder.f361short	查找IM 会话模型类	java.lang.String r2 = androidx.core.C1072.m957(r2, r3, r4, r5)
kevin\fun\hook\DexKitFinder.java	19463	1566	28	2081	kevin.fun.hook.DexKitFinder.f361short	MESSAGE_SET_LOCAL_EXT_METHOD	java.lang.String r1 = androidx.startup.C1100.m2931(r1, r2, r3, r4)
kevin\fun\hook\DexKitFinder.java	19491	1630	24	1822	kevin.fun.hook.DexKitFinder.f361short	BASE_CONTENT_TRUE_METHOD	java.lang.String r1 = dev.rikka.ndk.thirdparty.libcxx.C1112.m3796(r1, r2, r3, r4)
kevin\fun\hook\DexKitFinder.java	19505	1660	20	1908	kevin.fun.hook.DexKitFinder.f361short	FluxPageParams_CLASS	java.lang.String r1 = androidx.loader.C1097.m2734(r1, r2, r3, r4)
kevin\fun\hook\DexKitFinder.java	19525	1713	10	1218	kevin.fun.hook.DexKitFinder.f361short	查找底部标签创建方法	java.lang.String r2 = androidx.loader.C1094.m2495(r2, r3, r4, r5)
kevin\fun\hook\DexKitFinder.java	19547	1741	17	1761	kevin.fun.hook.DexKitFinder.f361short	EMOJI_Hide_METHOD	java.lang.String r1 = androidx.startup.C1100.m2931(r1, r2, r3, r4)
kevin\fun\hook\DexKitFinder.java	19553	1758	8	1030	kevin.fun.hook.DexKitFinder.f361short	查找隐藏表情方法	java.lang.String r2 = androidx.loader.C1097.m2734(r2, r3, r4, r5)
kevin\fun\hook\DexKitFinder.java	19575	1784	23	892	kevin.fun.hook.DexKitFinder.f361short	IM_Forward_Action_Class	java.lang.String r1 = androidx.lifecycle.livedata.C1086.m1920(r1, r2, r3, r4)
kevin\fun\hook\DexKitFinder.java	19581	1807	13	371	kevin.fun.hook.DexKitFinder.f361short	查找IM转发Action类	java.lang.String r2 = androidx.lifecycle.process.C1089.m2127(r2, r3, r4, r5)
kevin\fun\hook\DexKitFinder.java	19589	1820	18	517	kevin.fun.hook.DexKitFinder.f361short	MESSAGE_FIELD_NAME	java.lang.String r1 = kevin.fun.hook.audio.C1114.m7940(r1, r2, r3, r4)
kevin\fun\hook\DexKitFinder.java	19595	1838	6	2888	kevin.fun.hook.DexKitFinder.f361short	查找消息字段	java.lang.String r2 = androidx.emoji2.viewsintegration.C1079.m1457(r2, r3, r4, r5)
kevin\fun\hook\DexKitFinder.java	19603	1844	27	2568	kevin.fun.hook.DexKitFinder.f361short	SharePackage_Static_Creator	java.lang.String r1 = androidx.activity.C1062.m170(r1, r2, r3, r4)
kevin\fun\hook\DexKitFinder.java	19609	1871	8	726	kevin.fun.hook.DexKitFinder.f361short	查找分享包创建器	java.lang.String r2 = androidx.vectordrawable.C1104.m3232(r2, r3, r4, r5)
kevin\fun\hook\DexKitFinder.java	19617	1879	10	599	kevin.fun.hook.DexKitFinder.f361short	SHARE_MENU	java.lang.String r1 = androidx.interpolator.C1083.m1723(r1, r2, r3, r4)
kevin\fun\hook\DexKitFinder.java	19645	1921	28	2617	kevin.fun.hook.DexKitFinder.f361short	TIME_COMPONENT_UPDATE_METHOD	java.lang.String r1 = androidx.lifecycle.process.C1089.m2127(r1, r2, r3, r4)
kevin\fun\hook\DexKitFinder.java	19673	1977	29	2518	kevin.fun.hook.DexKitFinder.f361short	TIME_OR_RETRY_TEXT_VIEW_FIELD	java.lang.String r1 = kevin.fun.hook.audio.C1116.m8020(r1, r2, r3, r4)
kevin\fun\hook\DexKitFinder.java	19687	2014	41	590	kevin.fun.hook.DexKitFinder.f361short	BASE_LIST_FRAGMENT_PANEL_VIEW_PAGER_FIELD	java.lang.String r1 = androidx.lifecycle.process.C1087.m2008(r1, r2, r3, r4)
kevin\fun\hook\DexKitFinder.java	19701	2076	25	1467	kevin.fun.hook.DexKitFinder.f361short	TIME_OR_RETRY_CommComment	java.lang.String r1 = kevin.fun.hook.audio.C1117.m8169(r1, r2, r3, r4)
kevin\fun\hook\DexKitFinder.java	19735	2186	9	800	kevin.fun.hook.DexKitFinder.f361short	查找评论交互代理类	java.lang.String r2 = androidx.startup.C1100.m2931(r2, r3, r4, r5)
kevin\fun\hook\DexKitFinder.java	19743	2195	20	611	kevin.fun.hook.DexKitFinder.f361short	TOUCH_LISTENER_CLASS	java.lang.String r1 = com.tencent.mmkv.C1109.m3629(r1, r2, r3, r4)
kevin\fun\hook\DexKitFinder.java	19762	2244	10	3003	kevin.fun.hook.DexKitFinder.f361short	查找发布时间创建方法	java.lang.String r2 = androidx.versionedparcelable.C1106.m3338(r2, r3, r4, r5)
kevin\fun\hook\DexKitFinder.java	19784	2296	18	854	kevin.fun.hook.DexKitFinder.f361short	IM_GET_DATA_METHOD	java.lang.String r1 = kevin.fun.hook.audio.C1116.m8020(r1, r2, r3, r4)
kevin\fun\hook\DexKitFinder.java	19790	2314	9	1085	kevin.fun.hook.DexKitFinder.f361short	查找GetData	java.lang.String r2 = androidx.lifecycle.process.C1088.m2044(r2, r3, r4, r5)
kevin\fun\hook\DexKitFinder.java	19804	2345	14	1894	kevin.fun.hook.DexKitFinder.f361short	查找Adapter4用户字段	java.lang.String r2 = androidx.activity.C1066.m468(r2, r3, r4, r5)
kevin\fun\hook\DexKitFinder.java	19812	2359	13	2535	kevin.fun.hook.DexKitFinder.f361short	ANTI_OVERFLOW	java.lang.String r1 = androidx.loader.C1099.m2843(r1, r2, r3, r4)
kevin\fun\hook\DexKitFinder.java	19826	2380	20	2522	kevin.fun.hook.DexKitFinder.f361short	ANTI_OVERFLOW_METHOT	java.lang.String r1 = androidx.activity.C1066.m468(r1, r2, r3, r4)
kevin\fun\hook\DexKitFinder.java	19832	2400	9	3227	kevin.fun.hook.DexKitFinder.f361short	查找防溢出所需方法	java.lang.String r2 = androidx.annotation.experimental.C1067.m581(r2, r3, r4, r5)
kevin\fun\hook\DexKitFinder.java	19840	2409	13	2886	kevin.fun.hook.DexKitFinder.f361short	FORCE_CLASSIC	java.lang.String r1 = androidx.customview.C1075.m1138(r1, r2, r3, r4)
kevin\fun\hook\DexKitFinder.java	20039	2437	21	614	kevin.fun.hook.DexKitFinder.f361short	VIDEO_PLAY_ADDR_FIELD	java.lang.String r0 = kevin.fun.hook.audio.C1117.m8169(r0, r1, r2, r3)
kevin\fun\hook\DexKitFinder.java	20053	2483	26	2796	kevin.fun.hook.DexKitFinder.f361short	VIDEO_PLAY_ADDR_H264_FIELD	java.lang.String r0 = androidx.loader.C1098.m2787(r0, r1, r2, r3)
kevin\fun\hook\DexKitFinder.java	20060	2509	29	331	kevin.fun.hook.DexKitFinder.f361short	VIDEO_PLAY_ADDR_BYTEVC1_FIELD	java.lang.String r0 = androidx.lifecycle.process.C1088.m2044(r0, r1, r2, r3)
kevin\fun\hook\DexKitFinder.java	20421	2557	5	-118	kevin.fun.hook.DexKitFinder.f361short		java.lang.String r6 = androidx.vectordrawable.animated.C1102.m3116(r6, r7, r8, r9)
kevin\fun\hook\DexKitFinder.java	20634	2622	1	545	kevin.fun.hook.DexKitFinder.f361short	X	java.lang.String r1 = org.luckypray.dexkit.C1124.m10545(r1, r2, r3, r4)
kevin\fun\hook\DexKitFinder.java	20646	2636	24	451	kevin.fun.hook.DexKitFinder.f361short	com.ss.android.ugc.aweme	java.lang.String r3 = org.luckypray.dexkit.C1123.m10510(r3, r4, r5, r6)
kevin\fun\hook\DexKitFinder.java	20815	2687	22	1701	kevin.fun.hook.DexKitFinder.f361short	com.bytedance.android.	java.lang.String r1 = kevin.fun.hook.webdav.C1119.m8576(r1, r2, r3, r4)
kevin\fun\hook\DexKitFinder.java	20898	2709	3	1954	kevin.fun.hook.DexKitFinder.f361short	 / 	java.lang.String r2 = kevin.fun.hook.audio.C1114.m7940(r2, r3, r4, r5)     // Catch: java.lang.Throwable -> L88
kevin\fun\hook\DexKitFinder.java	20953	2712	16	1965	kevin.fun.hook.DexKitFinder.f361short	【Kevin】 更新进度失败: 	java.lang.String r2 = androidx.emoji2.C1080.m1525(r2, r3, r4, r5)
kevin\fun\hook\DexKitFinder.java	21018	2728	4	2142	kevin.fun.hook.DexKitFinder.f361short	正在适配	java.lang.String r5 = androidx.core.ktx.C1071.m874(r5, r6, r7, r8)     // Catch: java.lang.Throwable -> L2ed
kevin\fun\hook\DexKitFinder.java	21041	2732	4	392	kevin.fun.hook.DexKitFinder.f361short	后台运行	java.lang.String r4 = dev.rikka.ndk.thirdparty.libcxx.C1110.m3697(r4, r5, r6, r7)     // Catch: java.lang.Throwable -> L2ed
kevin\fun\hook\DexKitFinder.java	21191	2740	6	1126	kevin.fun.hook.DexKitFinder.f361short	准备中...	java.lang.String r2 = androidx.annotation.experimental.C1067.m581(r2, r3, r4, r5)     // Catch: java.lang.Throwable -> L2ed
kevin\fun\hook\DownloadPathConfig.java	24	0	5	2067	kevin.fun.hook.DownloadPathConfig.f363short	未选择目录	java.lang.String r0 = org.luckypray.dexkit.C1124.m10545(r0, r1, r2, r3)
kevin\fun\hook\DownloadPathConfig.java	38	14	12	784	kevin.fun.hook.DownloadPathConfig.f363short	download_uri	java.lang.String r0 = androidx.customview.C1074.m1116(r0, r1, r2, r3)
kevin\fun\hook\DownloadPathDialog.java	220	14	5	2476	kevin.fun.hook.DownloadPathDialog.f364short	未选择目录	java.lang.String r0 = androidx.vectordrawable.animated.C1102.m3116(r0, r2, r3, r4)
kevin\fun\hook\DownloadPathDialog.java	531	28	40	1111	kevin.fun.hook.DownloadPathDialog.f364short	android.intent.action.OPEN_DOCUMENT_TREE	java.lang.String r1 = androidx.lifecycle.viewmodel.C1093.m2415(r1, r2, r3, r4)
kevin\fun\hook\DownloadPathDialog.java	712	68	6	2067	kevin.fun.hook.DownloadPathDialog.f364short	保存路径设置	java.lang.String r7 = kevin.fun.hook.C1120.m8645(r7, r8, r9, r10)
kevin\fun\hook\DownloadPathDialog.java	743	74	6	3025	kevin.fun.hook.DownloadPathDialog.f364short	当前目录：
	java.lang.String r10 = androidx.loader.C1095.m2574(r10, r11, r12, r13)
kevin\fun\hook\DownloadPathDialog.java	783	80	51	2399	kevin.fun.hook.DownloadPathDialog.f364short	点击“选择目录”，系统页面点“使用此目录”后，会获得真实写入权限。不要再手动填 /sdcard 路径。	java.lang.String r8 = androidx.activity.C1063.m241(r8, r10, r11, r12)
kevin\fun\hook\DownloadPathDialog.java	811	131	2	878	kevin.fun.hook.DownloadPathDialog.f364short	重置	java.lang.String r7 = kevin.fun.hook.audio.C1116.m8020(r7, r8, r9, r10)
kevin\fun\hook\DownloadPathDialog.java	829	133	2	3226	kevin.fun.hook.DownloadPathDialog.f364short	取消	java.lang.String r8 = org.luckypray.dexkit.C1124.m10545(r8, r9, r10, r11)
kevin\fun\hook\DYHook.java	493	0	19	2427	kevin.fun.hook.DYHook.AnonymousClass194.C05431.f241short	【Kevin】替换后调用原方法失败: 	java.lang.String r2 = androidx.activity.C1063.m241(r2, r3, r4, r5)
kevin\fun\hook\DYHook.java	5293	17	18	2550	kevin.fun.hook.DYHook.C05975.f305short	spark_renew_enable	java.lang.String r3 = androidx.loader.C1096.m2645(r0, r1, r3, r4)
kevin\fun\hook\DYHook.java	5321	35	16	2756	kevin.fun.hook.DYHook.C05975.f305short	idle_exit_enable	java.lang.String r1 = androidx.core.ktx.C1071.m874(r1, r4, r5, r6)     // Catch: java.lang.Throwable -> L48a
kevin\fun\hook\DYHook.java	5371	69	42	997	kevin.fun.hook.DYHook.C05975.f305short	com.ss.android.ugc.aweme.main.MainActivity	java.lang.String r1 = androidx.core.ktx.C1070.m788(r1, r4, r5, r6)     // Catch: java.lang.Throwable -> L48a
kevin\fun\hook\DYHook.java	5379	111	16	585	kevin.fun.hook.DYHook.C05975.f305short	onActivityResult	java.lang.String r5 = androidx.vectordrawable.C1105.m3247(r5, r6, r7, r8)     // Catch: java.lang.Throwable -> L48a
kevin\fun\hook\DYHook.java	5521	127	15	1894	kevin.fun.hook.DYHook.C05975.f305short	fullscreen_play	java.lang.String r1 = androidx.loader.C1096.m2645(r1, r4, r5, r6)     // Catch: java.lang.Throwable -> L48a
kevin\fun\hook\DYHook.java	5701	142	18	3261	kevin.fun.hook.DYHook.C05975.f305short	agreement_accepted	java.lang.String r1 = androidx.lifecycle.process.C1091.m2229(r1, r2, r3, r4)     // Catch: java.lang.Throwable -> L48a
kevin\fun\hook\DYHook.java	5787	177	43	2004	kevin.fun.hook.DYHook.C05975.f305short	【Kevin】 MainActivity onCreate hook failed: 	java.lang.String r2 = androidx.loader.C1094.m2495(r2, r3, r4, r5)
kevin\fun\hook\DYHook.java	6683	2	7	1735	kevin.fun.hook.DYHook.RunnableC062070.f330short	已删除分类 "	java.lang.String r1 = androidx.lifecycle.process.C1090.m2213(r1, r2, r3, r4)
kevin\fun\hook\DYHook.java	6690	9	1	718	kevin.fun.hook.DYHook.RunnableC062070.f330short	"	java.lang.String r1 = androidx.loader.C1095.m2574(r1, r2, r3, r4)
kevin\fun\hook\DYHook.java	6737	10	2	0	kevin.fun.hook.DYHook.RunnableC062070.f330short	锽聁	java.lang.String r0 = androidx.activity.C1062.m170(r0, r1, r2, r4)
kevin\fun\hook\DYHook.java	8919	0	11	2498	kevin.fun.hook.DYHook.RunnableC062272.f331short	暂无分类，请先添加分类	java.lang.String r3 = dev.rikka.ndk.thirdparty.libcxx.C1112.m3796(r3, r4, r5, r6)     // Catch: java.lang.Throwable -> L158
kevin\fun\hook\DYHook.java	9050	95	28	2410	kevin.fun.hook.DYHook.RunnableC062272.f331short	【Kevin】 refreshList failed: 	java.lang.String r3 = androidx.lifecycle.process.C1090.m2213(r3, r4, r5, r6)
kevin\fun\hook\DYHook.java	9068	21	1	1743	kevin.fun.hook.DYHook.RunnableC062272.f331short	)	java.lang.String r15 = androidx.core.C1072.m957(r1, r9, r10, r11)
kevin\fun\hook\DYHook.java	9160	22	6	49728	kevin.fun.hook.DYHook.RunnableC062272.f331short	ꇨ룖묧ꉨ엔엜	java.lang.String r7 = androidx.interpolator.C1081.m1616(r7, r8, r9, r10)     // Catch: java.lang.Throwable -> L158
kevin\fun\hook\DYHook.java	9242	45	23	1680	kevin.fun.hook.DYHook.RunnableC062272.f331short	 条插眼
仅显示前500条，请使用搜索功能筛选	java.lang.String r5 = androidx.activity.C1064.m310(r5, r6, r7, r8)     // Catch: java.lang.Throwable -> L158
kevin\fun\hook\DYHook.java	9411	86	1	823	kevin.fun.hook.DYHook.RunnableC062272.f331short	+	java.lang.String r1 = androidx.core.ktx.C1071.m874(r1, r2, r6, r7)     // Catch: java.lang.Throwable -> L158
kevin\fun\hook\DYHook.java	9437	87	2	1661	kevin.fun.hook.DYHook.RunnableC062272.f331short	 (	java.lang.String r6 = org.luckypray.dexkit.C1125.m10615(r6, r7, r8, r9)     // Catch: java.lang.Throwable -> L158
kevin\fun\hook\DYHook.java	9475	89	4	3227	kevin.fun.hook.DYHook.RunnableC062272.f331short	取消全选	java.lang.String r1 = androidx.lifecycle.process.C1090.m2213(r1, r2, r4, r5)     // Catch: java.lang.Throwable -> L158
kevin\fun\hook\DYHook.java	12815	11	8	2753	kevin.fun.hook.DYHook.C063887.AnonymousClass1.f346short	uniqueId	java.lang.String r0 = androidx.lifecycle.process.C1088.m2044(r0, r2, r3, r4)     // Catch: java.lang.Throwable -> Lb8
kevin\fun\hook\DYHook.java	12824	19	6	743	kevin.fun.hook.DYHook.C063887.AnonymousClass1.f346short	getUid	java.lang.String r0 = org.luckypray.dexkit.C1125.m10615(r0, r2, r3, r4)     // Catch: java.lang.Throwable -> L72
kevin\fun\hook\DYHook.java	12855	25	15	1775	kevin.fun.hook.DYHook.C063887.AnonymousClass1.f346short	【Kevin】读取uid失败
	java.lang.String r3 = androidx.loader.C1097.m2734(r3, r4, r5, r6)     // Catch: java.lang.Throwable -> Lb8
kevin\fun\hook\DYHook.java	12887	40	16	1121	kevin.fun.hook.DYHook.C063887.AnonymousClass1.f346short	【Kevin】读取用户信息失败
	java.lang.String r3 = kevin.fun.hook.audio.C1114.m7940(r3, r4, r5, r6)     // Catch: java.lang.Throwable -> L1ad
kevin\fun\hook\DYHook.java	13022	74	18	1224	kevin.fun.hook.DYHook.C063887.AnonymousClass1.f346short	【Kevin】 获取用户头像失败: 	java.lang.String r2 = androidx.activity.C1062.m170(r2, r3, r4, r5)     // Catch: java.lang.Throwable -> L1ad
kevin\fun\hook\DYHook.java	13077	92	17	2208	kevin.fun.hook.DYHook.C063887.AnonymousClass1.f346short	【Kevin】unhook 失败
	java.lang.String r2 = androidx.lifecycle.runtime.C1092.m2337(r2, r3, r4, r5)     // Catch: java.lang.Throwable -> L1ad
kevin\fun\hook\DYHook.java	14220	0	11	2108	kevin.fun.hook.DYHook.C064089.AnonymousClass1.f349short	getNickname	java.lang.String r0 = dev.rikka.ndk.thirdparty.libcxx.C1110.m3697(r0, r2, r3, r4)     // Catch: java.lang.Throwable -> Lff
kevin\fun\hook\DYHook.java	14240	19	6	1593	kevin.fun.hook.DYHook.C064089.AnonymousClass1.f349short	getUid	java.lang.String r0 = androidx.loader.C1099.m2843(r0, r2, r3, r4)     // Catch: java.lang.Throwable -> L93
kevin\fun\hook\DYHook.java	14271	25	15	1089	kevin.fun.hook.DYHook.C064089.AnonymousClass1.f349short	【Kevin】读取uid失败
	java.lang.String r3 = androidx.viewpager.C1108.m3518(r3, r4, r5, r6)     // Catch: java.lang.Throwable -> Lff
kevin\fun\hook\DYHook.java	14493	92	17	2698	kevin.fun.hook.DYHook.C064089.AnonymousClass1.f349short	【Kevin】unhook 失败
	java.lang.String r2 = androidx.lifecycle.process.C1088.m2044(r2, r3, r4, r5)     // Catch: java.lang.Throwable -> L129
kevin\fun\hook\DYHook.java	15892	2	5	2935	kevin.fun.hook.DYHook.C064089.f348short	下载所选(	java.lang.String r3 = androidx.viewpager.C1108.m3518(r3, r4, r5, r6)
kevin\fun\hook\DYHook.java	15899	7	1	2143	kevin.fun.hook.DYHook.C064089.f348short	)	java.lang.String r2 = androidx.core.ktx.C1071.m874(r2, r3, r4, r5)
kevin\fun\hook\DYHook.java	16331	0	21	1776	kevin.fun.hook.DYHook.BatchDownloadManager.f358short	%d / %d (成功:%d 失败:%d)	java.lang.String r3 = androidx.lifecycle.process.C1089.m2127(r3, r4, r5, r6)
kevin\fun\hook\DYHook.java	16396	21	10	2184	kevin.fun.hook.DYHook.BatchDownloadManager.f358short	正在下载 %d/%d	java.lang.String r1 = androidx.activity.C1064.m310(r1, r2, r4, r5)
kevin\fun\hook\DYHook.java	17351	35	21	1791	kevin.fun.hook.DYHook.BatchDownloadManager.f358short	下载完成 ✓
成功: %d  失败: %d	java.lang.String r0 = androidx.interpolator.C1081.m1616(r0, r3, r4, r5)     // Catch: java.lang.Throwable -> L91
kevin\fun\hook\DYHook.java	17561	0	16	3019	kevin.fun.hook.DYHook.CategoryManager.f359short	watch_categories	java.lang.String r0 = dev.rikka.ndk.thirdparty.libcxx.C1111.m3732(r0, r1, r2, r3)
kevin\fun\hook\DYHook.java	17688	18	16	751	kevin.fun.hook.DYHook.CategoryManager.f359short	watch_categories	java.lang.String r2 = androidx.appcompat.resources.C1068.m652(r2, r3, r4, r5)
kevin\fun\hook\DYHook.java	17697	34	2	1837	kevin.fun.hook.DYHook.CategoryManager.f359short	默认	java.lang.String r5 = org.luckypray.dexkit.C1124.m10545(r2, r5, r6, r7)
kevin\fun\hook\DYHook.java	17840	36	2	2132	kevin.fun.hook.DYHook.CategoryManager.f359short	默认	java.lang.String r1 = androidx.core.C1072.m957(r1, r2, r3, r4)
kevin\fun\hook\DYHook.java	17922	38	16	1860	kevin.fun.hook.DYHook.CategoryManager.f359short	watch_categories	java.lang.String r0 = androidx.core.ktx.C1071.m874(r0, r1, r3, r4)     // Catch: java.lang.Exception -> L6d
kevin\fun\hook\DYHook.java	18181	77	1	3014	kevin.fun.hook.DYHook.CategoryManager.f359short	_	java.lang.String r6 = kevin.fun.hook.audio.C1114.m7940(r6, r7, r8, r9)     // Catch: java.lang.Throwable -> L1a4
kevin\fun\hook\DYHook.java	19338	10	4	815	kevin.fun.hook.DYHook.WatchItem.f360short	未知用户	java.lang.String r6 = org.luckypray.dexkit.C1123.m10510(r0, r1, r2, r3)
kevin\fun\hook\DYHook.java	19347	14	6	2689	kevin.fun.hook.DYHook.WatchItem.f360short	📌 主页：	java.lang.String r1 = kevin.fun.hook.webdav.C1118.m8509(r1, r2, r3, r4)
kevin\fun\hook\DYHook.java	19363	20	2	579	kevin.fun.hook.DYHook.WatchItem.f360short	默认	java.lang.String r0 = androidx.drawerlayout.C1077.m1343(r0, r1, r2, r3)
kevin\fun\hook\DYHook.java	19419	22	2	2801	kevin.fun.hook.DYHook.WatchItem.f360short	默认	java.lang.String r0 = androidx.vectordrawable.C1105.m3247(r0, r1, r2, r3)
kevin\fun\hook\DYHook.java	19533	96	8	2442	kevin.fun.hook.DYHook.WatchItem.f360short	exportId	java.lang.String r2 = androidx.vectordrawable.C1105.m3247(r2, r5, r6, r9)     // Catch: java.lang.Exception -> L224
